MATCH:  A =  9075419, B =  2654143, M = 12507803, mu = 171, Z =    7840335, golden =         7840335
MATCH:  A =  1298126, B =  1926140, M = 16396485, mu = 130, Z =    6830050, golden =         6830050
MATCH:  A = 16074053, B =  1519001, M = 16102521, mu = 133, Z =    8450938, golden =         8450938
MATCH:  A = 14164269, B =  7291196, M = 15898945, mu = 135, Z =    2418124, golden =         2418124
MATCH:  A =  6647111, B = 10978142, M = 11674093, mu = 183, Z =    5937363, golden =         5937363
MATCH:  A =  3688158, B =  5395813, M =  9582219, mu = 224, Z =    9325560, golden =         9325560
MATCH:  A =  3076509, B =  1665447, M = 11163855, mu = 192, Z =   10957578, golden =        10957578
MATCH:  A =  1117466, B =  4272832, M = 11909151, mu = 180, Z =    8573282, golden =         8573282
MATCH:  A =   484393, B =  7595276, M = 10455929, mu = 205, Z =    2158025, golden =         2158025
MATCH:  A =  1096080, B =  6866831, M =  8729363, mu = 246, Z =    8403435, golden =         8403435
MATCH:  A =  9590268, B =  3191564, M = 13350759, mu = 160, Z =    4015752, golden =         4015752
MATCH:  A = 12417657, B = 10490208, M = 12948235, mu = 165, Z =    2923936, golden =         2923936
MATCH:  A =  6698857, B =  4677478, M = 10431085, mu = 205, Z =    7770676, golden =         7770676
MATCH:  A =  6972626, B =  5964256, M = 13089923, mu = 164, Z =   11254255, golden =        11254255
MATCH:  A =  2841434, B =  4785782, M = 10975763, mu = 195, Z =    7243723, golden =         7243723
MATCH:  A =  2270616, B =  3170924, M = 10337677, mu = 207, Z =    6842932, golden =         6842932
MATCH:  A = 12405708, B = 13898511, M = 15947439, mu = 134, Z =   13224369, golden =        13224369
MATCH:  A =  8721671, B =  5164283, M = 10188069, mu = 210, Z =    9493825, golden =         9493825
MATCH:  A =  6848099, B = 11784901, M = 15404525, mu = 139, Z =     918924, golden =          918924
MATCH:  A =  4684822, B =  7223743, M =  8936029, mu = 240, Z =    1941831, golden =         1941831
MATCH:  A =  5579209, B =  6940090, M = 11688139, mu = 183, Z =    2848668, golden =         2848668
MATCH:  A = 15035323, B =  7852451, M = 16062831, mu = 133, Z =     166178, golden =          166178
MATCH:  A =  8190825, B = 10622690, M = 11067975, mu = 194, Z =     427575, golden =          427575
MATCH:  A =   785103, B =  8661778, M = 13474013, mu = 159, Z =   13109995, golden =        13109995
MATCH:  A =   217651, B =  1302552, M = 13066651, mu = 164, Z =    7685256, golden =         7685256
MATCH:  A =  1999189, B =  1393776, M = 15275571, mu = 140, Z =    4741554, golden =         4741554
MATCH:  A = 10803608, B =  6230082, M = 14915323, mu = 143, Z =   14791043, golden =        14791043
MATCH:  A =  1432893, B = 11476349, M = 14891355, mu = 144, Z =    5734707, golden =         5734707
MATCH:  A =  1181523, B =  2036116, M = 10916565, mu = 196, Z =    1705923, golden =         1705923
MATCH:  A =  9064063, B = 13882333, M = 14280675, mu = 150, Z =     357379, golden =          357379
MATCH:  A =  5432670, B =  9106237, M = 14253783, mu = 150, Z =    5753370, golden =         5753370
MATCH:  A =  6219733, B =  6242723, M = 16689403, mu = 128, Z =    7279429, golden =         7279429
MATCH:  A = 11635944, B =  3932142, M = 12620647, mu = 170, Z =    9855127, golden =         9855127
MATCH:  A =  2610336, B =  8411363, M = 15466055, mu = 138, Z =    5870888, golden =         5870888
MATCH:  A =  1691627, B =  9536954, M = 11307275, mu = 189, Z =    8981483, golden =         8981483
MATCH:  A =  3066648, B =  5333087, M = 10372297, mu = 207, Z =    4958577, golden =         4958577
MATCH:  A =  2047045, B =  5128756, M = 12392493, mu = 173, Z =   10573843, golden =        10573843
MATCH:  A = 12396462, B =   456005, M = 13840641, mu = 155, Z =   12535167, golden =        12535167
MATCH:  A =  2113676, B = 10818290, M = 13803417, mu = 155, Z =    5827516, golden =         5827516
MATCH:  A =  7224953, B =  1692255, M = 12989715, mu = 165, Z =   10502700, golden =        10502700
MATCH:  A =  2316424, B =   888522, M =  9785015, mu = 219, Z =    3845213, golden =         3845213
MATCH:  A =  1302025, B =  3423371, M =  8997889, mu = 238, Z =    3358678, golden =         3358678
MATCH:  A =  1202744, B =  2694818, M = 10957461, mu = 195, Z =    3046636, golden =         3046636
MATCH:  A =  7343243, B =  3340574, M = 12240875, mu = 175, Z =    6586732, golden =         6586732
MATCH:  A =  3666547, B =  3116223, M = 12879521, mu = 166, Z =    7265814, golden =         7265814
MATCH:  A =  8224443, B =  7654962, M =  8403515, mu = 255, Z =     415051, golden =          415051
MATCH:  A =  5551106, B = 10059992, M = 13026661, mu = 164, Z =   10750286, golden =        10750286
MATCH:  A =   633661, B =   891282, M = 14978789, mu = 143, Z =   10382946, golden =        10382946
MATCH:  A =  2687665, B =  4052054, M =  9366465, mu = 229, Z =    6262040, golden =         6262040
MATCH:  A = 11073100, B =  1564114, M = 16228433, mu = 132, Z =    6583779, golden =         6583779
MATCH:  A = 10440357, B =  5186428, M = 11012043, mu = 195, Z =    6324228, golden =         6324228
MATCH:  A =  4325862, B =  5216836, M =  9788181, mu = 219, Z =    5509005, golden =         5509005
MATCH:  A =  2720798, B =  4029622, M =  9492097, mu = 226, Z =    7283185, golden =         7283185
MATCH:  A =  4264374, B =  5038773, M = 10533611, mu = 203, Z =    4968921, golden =         4968921
MATCH:  A =  1760458, B =  1817875, M = 16193587, mu = 132, Z =    2568701, golden =         2568701
MATCH:  A =  9616031, B =  3115371, M = 15618169, mu = 137, Z =   13026559, golden =        13026559
MATCH:  A =  2547829, B =  9986613, M = 11410915, mu = 188, Z =    9837027, golden =         9837027
MATCH:  A =  3917827, B =  7518848, M =  9212999, mu = 233, Z =    4043685, golden =         4043685
MATCH:  A =  3028154, B =  8756356, M = 11206239, mu = 191, Z =    8068169, golden =         8068169
MATCH:  A =  5456313, B =  4114377, M = 11172239, mu = 192, Z =   10421225, golden =        10421225
MATCH:  A =  3232381, B =  7767322, M = 11231973, mu = 191, Z =    2487052, golden =         2487052
MATCH:  A =  1063072, B =  3716791, M = 12652573, mu = 169, Z =    7682647, golden =         7682647
MATCH:  A =  1117745, B =  9942432, M = 11326533, mu = 189, Z =    7843692, golden =         7843692
MATCH:  A =  1529200, B =   903663, M = 14069373, mu = 152, Z =    1712913, golden =         1712913
MATCH:  A =  4417149, B = 13408836, M = 14350317, mu = 149, Z =    2607663, golden =         2607663
MATCH:  A =  8823421, B =  5974759, M = 10455331, mu = 205, Z =    6794325, golden =         6794325
MATCH:  A =  4223317, B =  3675601, M = 15207363, mu = 141, Z =    8259007, golden =         8259007
MATCH:  A =  6954441, B =    50432, M = 12175443, mu = 176, Z =     557454, golden =          557454
MATCH:  A =  3274929, B =  7022819, M = 13079101, mu = 164, Z =     711179, golden =          711179
MATCH:  A =   602566, B =  4138924, M = 10884731, mu = 197, Z =       3878, golden =            3878
MATCH:  A =  4973194, B =  4950229, M =  8451857, mu = 254, Z =    6869681, golden =         6869681
MATCH:  A =  8959343, B =  2213287, M = 16595511, mu = 129, Z =    2993294, golden =         2993294
MATCH:  A =   279393, B =  9033023, M = 14583873, mu = 147, Z =    9588516, golden =         9588516
MATCH:  A =  9951898, B =  6687587, M = 11357459, mu = 189, Z =    7750699, golden =         7750699
MATCH:  A = 10498391, B =  6934433, M = 16352369, mu = 131, Z =    1961421, golden =         1961421
MATCH:  A =  3680989, B = 14130690, M = 15340969, mu = 139, Z =    9052638, golden =         9052638
MATCH:  A =  1963327, B =   427863, M =  8535521, mu = 251, Z =    3145465, golden =         3145465
MATCH:  A = 11217845, B = 10140252, M = 14031907, mu = 153, Z =    2283483, golden =         2283483
MATCH:  A = 11711101, B = 10053893, M = 14646631, mu = 146, Z =   13518688, golden =        13518688
MATCH:  A =  4314375, B =  1308214, M =  9086549, mu = 236, Z =    6778351, golden =         6778351
MATCH:  A =  3385734, B = 15162602, M = 15537413, mu = 138, Z =    7860501, golden =         7860501
MATCH:  A =  2731291, B =  7413600, M =  8631259, mu = 248, Z =    7018852, golden =         7018852
MATCH:  A = 12237405, B =  2458023, M = 14229853, mu = 150, Z =    5496706, golden =         5496706
MATCH:  A = 12794261, B =   474068, M = 15389515, mu = 139, Z =    3292918, golden =         3292918
MATCH:  A = 10970268, B = 12012026, M = 14529971, mu = 147, Z =    4099623, golden =         4099623
MATCH:  A =  1463564, B =  5421245, M =  9334927, mu = 230, Z =    5794406, golden =         5794406
MATCH:  A =  2230901, B =  3014783, M = 12468415, mu = 172, Z =    7395428, golden =         7395428
MATCH:  A =  6249295, B = 10169037, M = 16586653, mu = 129, Z =    5934059, golden =         5934059
MATCH:  A =  3929002, B = 10028258, M = 13206819, mu = 162, Z =    6829382, golden =         6829382
MATCH:  A =  2049784, B = 13692139, M = 14914709, mu = 143, Z =    9725427, golden =         9725427
MATCH:  A =   300077, B =  7255701, M = 11488029, mu = 186, Z =     292752, golden =          292752
MATCH:  A =  1433828, B = 13920093, M = 15516283, mu = 138, Z =    5343463, golden =         5343463
MATCH:  A = 12270611, B =  7560738, M = 16574437, mu = 129, Z =   10719839, golden =        10719839
MATCH:  A =  8731398, B =  6372779, M =  9499729, mu = 226, Z =    3657705, golden =         3657705
MATCH:  A =  6466444, B =  8462866, M = 11517323, mu = 186, Z =    8212743, golden =         8212743
MATCH:  A =   155860, B =  7193626, M =  8444587, mu = 254, Z =    2287783, golden =         2287783
MATCH:  A =  4596553, B = 10013877, M = 11832775, mu = 181, Z =   10940381, golden =        10940381
MATCH:  A =   792576, B =  1565534, M = 11066491, mu = 194, Z =    7571682, golden =         7571682
MATCH:  A = 16210169, B = 11651741, M = 16342995, mu = 131, Z =   11133439, golden =        11133439
MATCH:  A =  2602711, B =  2312545, M =  8632593, mu = 248, Z =     757291, golden =          757291
MATCH:  A = 12197746, B =  7425859, M = 13717621, mu = 156, Z =     994440, golden =          994440
MATCH:  A = 10690143, B =  8102753, M = 11175825, mu = 192, Z =    4326354, golden =         4326354
MATCH:  A =  1631185, B =  5172644, M =  8506839, mu = 252, Z =    5520473, golden =         5520473
MATCH:  A = 15585492, B =  7584710, M = 16714073, mu = 128, Z =    2463783, golden =         2463783
MATCH:  A =   761405, B =  3083909, M = 11547381, mu = 185, Z =    1542700, golden =         1542700
MATCH:  A =  3045376, B = 11596359, M = 12641835, mu = 169, Z =    3909444, golden =         3909444
MATCH:  A =  3253677, B =  4779782, M = 10910525, mu = 196, Z =    4423414, golden =         4423414
MATCH:  A =  1131528, B = 11759109, M = 15025585, mu = 142, Z =    4547652, golden =         4547652
MATCH:  A =  6724138, B =  6741235, M =  9845835, mu = 218, Z =     819805, golden =          819805
MATCH:  A =  7139150, B =   142391, M = 13533823, mu = 158, Z =   11728297, golden =        11728297
MATCH:  A = 14475686, B = 15268829, M = 15843591, mu = 135, Z =   13297417, golden =        13297417
MATCH:  A =  9603028, B =  2648244, M = 12614225, mu = 170, Z =     687082, golden =          687082
MATCH:  A =  8313759, B =  3759091, M = 13894673, mu = 154, Z =     228009, golden =          228009
MATCH:  A =  7017627, B =  3317965, M = 11427749, mu = 187, Z =    7909822, golden =         7909822
MATCH:  A =  9248742, B = 14002124, M = 16233149, mu = 132, Z =    8337436, golden =         8337436
MATCH:  A = 10242945, B = 14465634, M = 14507275, mu = 148, Z =    1919530, golden =         1919530
MATCH:  A =  3210742, B = 15917479, M = 16102861, mu = 133, Z =   12380560, golden =        12380560
MATCH:  A =  8375189, B =  7187842, M = 11813363, mu = 181, Z =    7754246, golden =         7754246
MATCH:  A =  4405202, B =  8302326, M = 13983023, mu = 153, Z =    1444995, golden =         1444995
MATCH:  A =  2750513, B =  3603345, M = 10298945, mu = 208, Z =    1730465, golden =         1730465
MATCH:  A =  3149078, B =  4654503, M = 10701621, mu = 200, Z =    3408552, golden =         3408552
MATCH:  A = 13274550, B =  9377429, M = 14778455, mu = 145, Z =    6898700, golden =         6898700
MATCH:  A =  1825697, B =  2847223, M =  9258247, mu = 231, Z =    3354070, golden =         3354070
MATCH:  A =  5636205, B =  2740283, M = 11047421, mu = 194, Z =    5054070, golden =         5054070
MATCH:  A =  3399245, B =   407585, M = 12846633, mu = 167, Z =   10444174, golden =        10444174
MATCH:  A =  6017942, B =   782428, M =  8524663, mu = 251, Z =     190463, golden =          190463
MATCH:  A =  4939286, B =  8171521, M = 10237343, mu = 209, Z =    7170467, golden =         7170467
MATCH:  A =  5280902, B =  5939368, M = 14828013, mu = 144, Z =   13775465, golden =        13775465
MATCH:  A =  1552487, B =  8102227, M = 11270239, mu = 190, Z =    1043039, golden =         1043039
MATCH:  A =  3398687, B =  7382893, M = 11515553, mu = 186, Z =    5816657, golden =         5816657
MATCH:  A =  6794905, B =  2222504, M = 13206067, mu = 162, Z =   11272806, golden =        11272806
MATCH:  A =  2730445, B =  7125361, M =  9629605, mu = 223, Z =    2743375, golden =         2743375
MATCH:  A = 11869151, B =  3750442, M = 15930293, mu = 134, Z =    3054880, golden =         3054880
MATCH:  A =  4271892, B =  6682224, M = 16288489, mu = 131, Z =   15678907, golden =        15678907
MATCH:  A =  1514229, B =  4718298, M = 13013279, mu = 165, Z =    7199104, golden =         7199104
MATCH:  A = 11335612, B =  2431503, M = 13329973, mu = 161, Z =    2793114, golden =         2793114
MATCH:  A =  7889424, B =  6577809, M = 10330583, mu = 207, Z =    8673581, golden =         8673581
MATCH:  A =  2334864, B =  6201360, M = 10298551, mu = 208, Z =    2048182, golden =         2048182
MATCH:  A =  2155203, B = 13807848, M = 16603123, mu = 129, Z =    8305356, golden =         8305356
MATCH:  A =   440272, B =  3312662, M = 13821817, mu = 155, Z =    8016041, golden =         8016041
MATCH:  A = 10263700, B = 12463691, M = 16216811, mu = 132, Z =   12384259, golden =        12384259
MATCH:  A =  1184671, B =  4005935, M =  9666041, mu = 222, Z =    7870738, golden =         7870738
MATCH:  A =  6727711, B =  6079425, M =  8503245, mu = 252, Z =    5996175, golden =         5996175
MATCH:  A =  6193019, B =  3806511, M = 10286005, mu = 208, Z =    9821554, golden =         9821554
MATCH:  A = 13750755, B =  2170167, M = 14102537, mu = 152, Z =    1050364, golden =         1050364
MATCH:  A =   236454, B =   406486, M = 13343545, mu = 160, Z =    1686009, golden =         1686009
MATCH:  A =  7320461, B =  1012108, M = 12642701, mu = 169, Z =    6575851, golden =         6575851
MATCH:  A =  3501873, B =  3481404, M = 16376477, mu = 131, Z =   15496473, golden =        15496473
MATCH:  A = 10001210, B =  7214958, M = 16226455, mu = 132, Z =   11131110, golden =        11131110
MATCH:  A =  4527304, B = 10642326, M = 11050783, mu = 194, Z =    6915726, golden =         6915726
MATCH:  A = 14087841, B =  4878514, M = 15118927, mu = 142, Z =    5359185, golden =         5359185
MATCH:  A =  2967740, B =  4962345, M = 12337053, mu = 174, Z =   12191352, golden =        12191352
MATCH:  A =   636668, B =   580214, M = 14686185, mu = 146, Z =    2075647, golden =         2075647
MATCH:  A =   863711, B =  5852718, M = 13769041, mu = 155, Z =    1356086, golden =         1356086
MATCH:  A =  4132532, B =  8172767, M =  8964975, mu = 239, Z =    4659844, golden =         4659844
MATCH:  A =  7320209, B =  5192747, M = 13866911, mu = 154, Z =    3024012, golden =         3024012
MATCH:  A = 15200184, B = 10154559, M = 16757525, mu = 128, Z =   15547456, golden =        15547456
MATCH:  A =  6770267, B =  2154630, M =  8957041, mu = 239, Z =    1327692, golden =         1327692
